qid	docid	relevance	ranking_1	ranking_2	ranking_3	ranking_4	ranking_5	ranking_6	ranking_7	ranking_8	ranking_9	ranking_10	ranking_11	ranking_12	ranking_13	ranking_14	ranking_15	ranking_16	ranking_17	ranking_18	ranking_19	ranking_20	ranking_21	ranking_22	ranking_23	ranking_24	ranking_25	ranking_1_rank	ranking_2_rank	ranking_3_rank	ranking_4_rank	ranking_5_rank	ranking_6_rank	ranking_7_rank	ranking_8_rank	ranking_9_rank	ranking_10_rank	ranking_11_rank	ranking_12_rank	ranking_13_rank	ranking_14_rank	ranking_15_rank	ranking_16_rank	ranking_17_rank	ranking_18_rank	ranking_19_rank	ranking_20_rank	ranking_21_rank	ranking_22_rank	ranking_23_rank	ranking_24_rank	ranking_25_rank	rrf	squared_rrf	mrrf
10078	GX015-63-14268497	0	0	49	56	0	0	313	0	324	272	48	313	0	0	133	184	96	0	0	162	0	154	306	0	0	0	0	23	18	0	0	6	0	5	4	34	6	0	0	24	16	16	0	0	22	0	9	7	0	0	0	0.17665344923876566	0.20826595547124038	0.5032662422179275
10078	GX015-71-12469202	0	0	0	0	0	0	0	0	374	243	328	0	85	0	0	0	0	0	0	358	0	0	0	87	0	0	0	0	0	0	0	0	0	1	10	3	0	5	0	0	0	0	0	0	8	0	0	0	7	0	0	0.09156804365356588	1.1971442743764173	0.2897910620939551
10078	GX022-78-4740082	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	8	8	0.044337137840210705	0.05165816326530612	0.13559343196994475
10078	GX027-50-5132942	0	4	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02946912242686891	0.048264462809917356	0.09002273405422714
10078	GX029-43-10495880	0	0	177	177	0	0	236	0	199	0	338	236	0	0	318	75	0	55	0	194	0	0	251	0	0	0	0	4	1	0	0	14	0	23	0	2	14	0	0	6	35	0	25	0	18	0	0	13	0	0	0	0.1511843744599676	1.363792124625685	0.4374749146834803
10078	GX030-26-13691593	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	16	15	0.04098398169336385	0.020696373456790124	0.1160715606830188
10078	GX030-32-15519997	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	73	79	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0.04918032786885246	3.0	0.16682644612273395
10078	GX032-18-7401411	0	0	0	0	13	22	320	0	158	249	0	320	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	15	13	5	0	27	9	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0.09991723299436656	0.3540790253325866	0.2981943290234995
10078	GX034-44-4414772	0	0	19	57	0	0	12	0	15	169	37	12	4	0	239	53	0	62	0	46	0	192	16	3	0	0	0	29	17	0	0	49	0	46	18	36	49	9	0	11	38	0	24	0	36	0	2	42	11	0	0	0.17636296538620327	0.2924546038749175	0.44333111116918467
10078	GX040-43-11666695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.01639344262295082	1.0	0.055608815374244655
10078	GX041-11-5718316	0	109	77	88	22	41	4	0	4	5	113	4	0	0	233	9	11	71	0	12	0	0	15	0	0	0	2	19	12	10	8	53	0	53	37	24	53	0	0	12	47	32	23	0	49	0	0	43	0	0	0	0.18546594951593026	0.300095480225657	0.4632016519810155
10078	GX043-12-9917871	0	0	80	98	39	54	9	0	11	7	145	9	0	0	161	2	12	72	0	19	0	0	25	0	0	0	0	18	11	9	6	50	0	49	35	20	50	0	0	23	49	31	22	0	46	0	0	40	0	0	0	0.17077233443743856	0.0625182995285748	0.4152196678776404
10078	GX044-44-6286297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0.014492753623188406	0.012345679012345678	0.043461542114590294
10078	GX045-49-3509280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	11	0	0	0	0	0	0	0	0.027783137179239824	0.014181622573230964	0.07987661501521426
10078	GX047-04-8358355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	159	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	20	0	0	9	0	0	0	0	0	0	0	0.03774544179523142	0.01576395265789205	0.09971705448978968
10078	GX047-80-13642631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	10	0	0	0	0	0	0	0	0.02817460317460317	0.016944444444444443	0.0821438544754771
10078	GX048-02-13062270	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	68	74	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0.04838709677419355	0.75	0.16148834704024279
10078	GX051-63-9747007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0.015873015873015872	0.1111111111111111	0.052134140087569766
10078	GX052-93-14975473	0	18	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	133	0	0	8	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0.046451914098972924	0.2378472222222222	0.14901750206258857
10078	GX053-05-4525099	0	21	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	141	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0474478480153437	1.2704081632653061	0.15553325258270556
10078	GX056-29-4230771	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	21	20	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	7	7	0.04500226142017187	0.06859410430839001	0.1396923643624451
10078	GX056-62-16038786	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	51	53	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	4	0.046875	0.1875	0.15155302881413407
10078	GX060-03-15100410	0	0	114	134	0	0	0	0	0	0	0	0	0	0	0	126	0	81	0	91	0	0	0	116	0	0	0	12	6	0	0	0	0	0	0	0	0	0	0	0	26	0	21	0	30	0	0	0	5	0	0	0.0795097165252204	0.07958019697030685	0.22145383666836083
10078	GX060-29-11645579	0	0	18	17	111	139	7	0	12	102	15	7	0	0	115	82	8	0	0	10	0	181	4	4	0	0	0	30	26	5	1	51	0	48	23	43	51	0	0	28	34	34	0	0	50	0	5	49	10	0	0	0.18412706680402227	1.1000466630437624	0.45825273332902444
10078	GX060-45-2701888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0.014705882352941176	0.015625	0.04474922188744905
10078	GX061-18-0743250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0.013333333333333334	0.0044444444444444444	0.036785849245789225
10078	GX084-18-2732610	0	0	0	0	0	0	0	0	359	276	0	0	0	0	0	0	142	96	0	403	0	58	0	132	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	12	20	0	1	0	22	0	4	0	0	0.10260450159413961	1.4351216712580348	0.31511000354870755
10078	GX085-71-4070954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0.016129032258064516	0.25	0.05382944901341426
10078	GX091-64-10833147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0.014925373134328358	0.02040816326530612	0.04609498819504665
10078	GX115-46-0485712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0.015625	0.0625	0.05051767627137803
10078	GX136-36-7221018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0.015384615384615385	0.04	0.04897524307871347
10078	GX140-36-3753769	0	0	24	21	0	0	0	0	0	0	22	0	3	0	124	303	117	0	0	169	0	0	0	2	0	0	0	28	24	0	0	0	0	0	0	39	0	10	0	25	6	15	0	0	20	0	0	0	12	0	0	0.11429356591121298	0.05693575017778314	0.30456062598112965
10078	GX173-76-10639919	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	9	0	0	0.029418126757516764	0.032753842277651796	0.08955653030963695
10078	GX228-32-10166026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0.028985507246376812	0.024691358024691357	0.08692308422918059
10078	GX230-23-8834831	0	0	98	103	0	0	190	0	235	0	63	190	0	0	32	107	0	0	0	27	0	107	203	0	0	0	0	16	10	0	0	19	0	19	0	31	19	0	0	42	28	0	0	0	43	0	15	14	0	0	0	0.1341304461990595	0.03518680380533412	0.3431907113308148
10078	GX230-30-0044611	0	0	130	159	0	0	203	0	250	0	242	203	0	0	332	222	0	125	0	164	0	125	95	0	0	0	0	7	3	0	0	18	0	16	0	12	18	0	0	3	8	0	19	0	21	0	12	30	0	0	0	0.16406900336050484	0.28837213179233934	0.46902690530317315
10078	GX230-31-8259197	0	0	0	0	0	0	35	0	5	20	281	35	0	0	336	0	154	127	0	62	0	0	84	0	0	0	0	0	0	0	0	41	0	52	31	7	41	0	0	2	0	10	18	0	34	0	0	33	0	0	0	0.11927118115860563	0.2878780817738279	0.3055573445394726
10078	GX230-33-9386763	0	0	0	0	0	0	0	0	0	255	0	0	0	0	1	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	46	0	0	0	0	0	0	3	0	0	0	0	0.040458493288681965	0.1393614786809494	0.11805237017522632
10078	GX230-59-15432355	0	0	0	0	18	29	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04206349206349206	0.023888888888888887	0.1220590554800227
10078	GX231-41-0398694	0	0	0	0	0	0	327	0	310	192	102	327	0	0	14	85	0	0	0	54	0	168	310	0	0	0	0	0	0	0	0	4	0	7	13	25	4	0	0	44	32	0	0	0	35	0	7	6	0	0	0	0.1327268630617607	0.2034206820279357	0.3747018830864377
10078	GX231-83-7677319	0	0	0	0	0	0	208	0	188	170	358	208	0	0	2	127	0	143	0	281	0	109	173	0	0	0	0	0	0	0	0	17	0	24	17	1	17	0	0	45	25	0	17	0	14	0	14	20	0	0	0	0.14106179890895418	1.030374850354085	0.3798457869503853
10078	GX233-70-12782988	0	0	203	0	0	0	241	0	173	84	198	241	0	0	0	220	162	159	0	291	0	16	180	0	0	0	0	1	0	0	0	13	0	26	24	15	13	0	0	0	9	9	16	0	12	0	27	18	0	0	0	0.1610037616779467	1.0594943793577163	0.4513666243526221
10078	GX233-83-5904295	0	0	0	0	21	40	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04420226066544193	0.08311014182226303	0.13502670936148198
10078	GX234-97-9911916	0	0	0	0	6	11	56	0	0	0	0	56	0	0	0	0	152	0	0	311	0	0	281	0	0	0	0	0	0	19	16	38	0	0	0	0	38	0	0	0	0	11	0	0	11	0	0	10	0	0	0	0.08867901422047082	0.03459030027357433	0.2363932750020949
10078	GX235-75-10257969	0	0	2	1	105	135	3	0	3	6	10	3	0	0	43	16	7	0	0	1	0	1	3	0	0	0	0	39	35	6	2	54	0	54	36	45	54	0	0	41	45	35	0	0	55	0	34	50	0	0	0	0.15654011351367952	0.28504647329167876	0.35250260839162895
10078	GX238-48-8178496	0	107	10	9	0	0	17	0	22	182	11	17	0	0	114	42	10	0	0	8	0	14	17	0	0	0	3	35	31	0	0	46	0	43	14	44	46	0	0	29	39	33	0	0	51	0	28	41	0	0	0	0.1514571919736664	0.12509226077451685	0.34826055694396474
10078	GX238-59-3232972	0	0	52	64	0	0	43	0	126	0	130	43	0	0	224	174	46	191	0	41	0	105	58	0	0	0	0	22	16	0	0	39	0	31	0	22	39	0	0	14	18	23	15	0	39	0	16	35	0	0	0	0.15423994289608223	0.030297291431768233	0.38306607304024415
10078	GX239-86-1515233	0	0	33	31	0	0	137	0	186	0	77	137	0	0	196	68	41	0	0	45	0	31	143	0	0	0	0	25	23	0	0	26	0	25	0	29	26	0	0	17	37	24	0	0	37	0	23	24	0	0	0	0.13953265981411042	0.01952170907475175	0.3369635207643024
10078	GX240-16-4427216	0	0	12	12	0	0	163	0	216	0	20	163	0	0	112	103	24	194	0	25	0	9	139	0	0	0	0	34	29	0	0	24	0	20	0	40	24	0	0	31	30	28	14	0	45	0	29	25	0	0	0	0.14768551917765824	0.02046346742786175	0.34978593455480894
10078	GX240-32-16624593	0	0	99	116	0	0	121	0	202	0	222	121	0	0	0	0	0	195	0	96	0	0	162	0	0	0	0	15	8	0	0	30	0	22	0	14	30	0	0	0	0	0	13	0	29	0	0	22	0	0	0	0.11309978051761534	0.03863215929335823	0.29691226448798846
10078	GX240-33-5814723	0	0	16	15	0	0	183	0	244	0	23	183	0	0	116	110	30	0	0	26	0	7	168	0	0	0	0	32	28	0	0	20	0	18	0	38	20	0	0	27	27	27	0	0	44	0	31	21	0	0	0	0.13769062927162448	0.018970924918331585	0.32905554833456996
10078	GX240-38-5869932	0	0	17	16	0	0	182	0	245	0	27	182	0	0	119	132	33	0	0	28	0	8	182	0	0	0	0	31	27	0	0	21	0	17	0	37	21	0	0	26	24	25	0	0	42	0	30	17	0	0	0	0.1396703336554046	0.021091753233019893	0.3385688674629034
10078	GX241-72-14359229	0	0	0	0	0	0	125	0	96	42	245	125	0	0	0	0	0	197	123	63	0	0	88	0	0	0	0	0	0	0	0	29	0	36	29	11	29	0	0	0	0	0	12	1	33	0	0	31	0	0	0	0.11023306955035322	1.0215065504907848	0.2863044214715211
10078	GX241-94-7618747	0	0	0	0	0	0	222	0	283	0	140	222	0	0	173	313	0	198	0	131	0	80	116	0	0	0	0	0	0	0	0	15	0	11	0	21	15	0	0	21	4	0	11	0	25	0	20	28	0	0	0	0.13078038102185438	0.09782847210509549	0.35695113796244937
10078	GX243-47-8828155	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	5	0	0	0	0	0	0	0	0	0	0.030090497737556562	0.055625	0.09372446496616252
10078	GX243-52-3161942	0	0	0	0	0	0	221	0	320	0	309	221	0	0	193	0	236	201	0	261	0	97	175	0	0	0	0	0	0	0	0	16	0	6	0	4	16	0	0	18	0	6	10	0	16	0	17	19	0	0	0	0.13815318245489797	0.1490910160235918	0.39728892027065627
10078	GX243-73-3610505	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	226	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	7	0	0	5	0	0	0	0	0	0	0.04439449556119727	0.06867262607522348	0.1361177222492738
10078	GX247-14-9408784	0	14	7	5	0	0	15	0	16	154	6	15	0	0	51	32	4	0	0	7	0	2	13	0	0	0	10	38	34	0	0	47	0	45	19	47	47	0	0	40	41	37	0	0	52	0	33	45	0	0	0	0.14476285191413799	0.019911830999959485	0.3154909282632511
10078	GX247-47-13015537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0.027777777777777776	0.013888888888888888	0.0798304020090912
10078	GX248-00-8498191	0	15	8	6	0	0	13	0	10	148	3	13	0	0	52	26	6	0	0	6	0	4	9	0	0	0	9	37	33	0	0	48	0	50	20	48	48	0	0	39	43	36	0	0	53	0	32	47	0	0	0	0.14421473877822677	0.021951650800467907	0.3138238897719041
10078	GX248-40-5127675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	4	88	210	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	48	17	9	5	0	0	0	0	0	0	0	0.06682952360701722	0.07186491440258021	0.1898258100284465
10078	GX248-43-12986758	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	17	16	0.04043062200956938	0.017366457612456747	0.11295253640591085
10078	GX249-62-9750706	0	0	32	82	0	0	29	0	56	239	60	29	0	0	184	74	62	0	0	77	0	91	43	0	0	0	0	26	13	0	0	44	0	39	11	33	44	0	0	20	36	20	0	0	32	0	18	36	0	0	0	0.1490189230310438	0.028875898336398774	0.3591771647060531
10078	GX249-81-2359803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	0.028169014084507043	0.01652892561983471	0.08209498195102734
10078	GX251-29-0995699	0	0	118	50	0	0	0	0	0	0	18	0	0	0	72	0	0	0	0	329	0	0	0	0	0	0	0	10	19	0	0	0	0	0	0	42	0	0	0	36	0	0	0	0	9	0	0	0	0	0	0	0.06165728399229807	0.02645426047714664	0.16118604674372364
10078	GX251-43-4591137	0	0	117	138	118	0	33	0	114	0	187	33	0	0	329	18	54	0	0	98	0	0	2	0	0	0	0	11	5	3	0	42	0	34	0	16	42	0	0	5	44	22	0	0	27	0	0	51	0	0	0	0.14644455788011396	0.20961951692529243	0.38418762006742124
10078	GX252-41-8136932	0	0	0	0	47	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030330882352941176	0.078125	0.09526689815882708
10078	GX253-97-12198295	1	0	0	0	0	0	359	0	207	78	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	21	25	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05636844941082765	0.5038675736961451	0.16783633663098008
10078	GX254-16-4155762	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015151515151515152	0.027777777777777776	0.04750238797235179
10078	GX254-22-2761308	0	0	0	0	116	57	103	0	51	2	0	103	0	0	0	310	0	220	107	372	0	0	138	0	0	0	0	0	0	4	5	32	0	41	38	0	32	0	0	0	5	0	8	2	7	0	0	26	0	0	0	0.14562662765775458	0.4332529829793782	0.4118429524029765
10078	GX254-43-16248664	0	0	0	0	68	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029850746268656716	0.04081632653061224	0.0921899763900933
10078	GX254-48-3260216	0	0	0	0	0	0	81	0	72	9	258	81	0	0	0	84	137	221	0	109	0	0	71	0	0	0	0	0	0	0	0	35	0	38	34	9	35	0	0	0	33	13	7	0	26	0	0	34	0	0	0	0.11803066099957155	0.04512384327041632	0.29452312462320784
10078	GX257-69-4828096	0	0	0	0	15	24	60	0	81	14	0	60	0	0	0	33	133	225	0	325	0	0	42	0	0	0	0	0	0	14	12	37	0	37	33	0	37	0	0	0	40	14	6	0	10	0	0	37	0	0	0	0.13234294692725024	0.05939141826010025	0.3378030514471946
10078	GX258-11-5816336	0	0	0	0	9	15	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	18	14	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0.04246305859209085	0.25818846056941297	0.12562681352191699
10078	GX260-52-5460217	0	0	0	0	16	26	330	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	11	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05952916892527157	0.23640384479545318	0.1841448951903538
10078	GX263-48-11160731	0	0	0	0	1	1	265	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	19	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05317292094495399	0.02156658241847291	0.146787926079268
10078	GX263-71-6210143	0	0	0	0	0	0	70	0	41	15	288	70	0	0	305	336	177	232	0	97	0	139	10	0	0	0	0	0	0	0	0	36	0	42	32	6	36	0	0	7	1	8	5	0	28	0	10	46	0	0	0	0.15315096167920456	1.1186457068398057	0.4195355069591491
10078	GX263-87-9971827	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	39	41	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	6	0.04568764568764569	0.09555555555555555	0.14398001902341706
10078	GX266-12-3088906	0	0	47	45	0	0	131	0	137	108	61	131	0	0	113	0	32	0	0	36	0	84	147	0	0	0	0	24	21	0	0	27	0	29	22	32	27	0	0	30	0	26	0	0	40	0	19	23	0	0	0	0.1389850275960655	0.018854751199468583	0.3342891525898761
10078	GX266-39-15659600	0	0	54	75	0	0	31	0	13	22	82	31	0	0	207	140	21	242	0	33	0	180	41	0	0	0	0	21	15	0	0	43	0	47	30	28	43	0	0	16	23	29	4	0	41	0	6	38	0	0	0	0.16424065938838953	0.10918385110889962	0.4095044551960142
10078	GX266-44-3544643	0	0	0	0	4	3	107	0	287	0	0	107	0	0	0	0	258	0	0	0	0	0	346	0	0	0	0	0	0	20	18	31	0	10	0	0	31	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0.09308226495726496	0.19127869631685102	0.2611971059503119
10078	GX266-76-5261768	0	0	0	0	10	4	181	0	264	0	0	181	0	0	0	0	0	0	0	0	0	0	349	0	0	0	0	0	0	17	17	22	0	14	0	0	22	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0.07975079926299439	0.1272657985573098	0.22126716431717056
10078	GX268-33-6193316	0	122	113	174	0	0	93	0	131	250	159	93	94	0	186	11	65	248	51	144	0	134	117	98	0	0	1	13	2	0	0	33	0	30	8	18	33	4	0	19	46	19	3	3	24	0	11	27	6	0	0	0.2411204743251318	1.607461309949162	0.6851463483777183
10078	GX268-59-2083445	0	0	182	81	0	0	0	0	0	0	101	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	3	14	0	0	0	0	0	0	26	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0.05471306650025987	0.12360960163157965	0.1567273825381009
10078	GX269-47-0755600	0	0	0	0	0	0	127	0	120	67	0	127	0	0	0	175	246	0	0	0	0	0	199	0	0	0	0	0	0	0	0	28	0	32	26	0	28	0	0	0	17	4	0	0	0	0	0	15	0	0	0	0.08717009124175452	0.07541152490589285	0.22806788241151676
10078	GX270-17-12853433	0	103	9	10	11	13	1	0	1	53	9	1	0	0	60	28	1	252	0	4	0	159	1	0	0	0	4	36	30	16	15	55	0	55	28	46	55	0	0	38	42	38	2	0	54	0	8	52	0	0	0	0.18927606169555175	0.34376293901577	0.45717522236304164
10078	GX270-23-1376839	0	0	0	0	128	128	369	0	256	63	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	15	27	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08961651958387859	2.366927297668038	0.28130494754784074
10078	GX270-82-9015425	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015151515151515152	0.027777777777777776	0.04750238797235179
10078	GX271-29-5476483	0	0	123	143	0	0	144	0	115	180	165	144	0	0	210	143	61	256	0	80	0	22	102	135	0	0	0	8	4	0	0	25	0	33	15	17	25	0	0	15	21	21	1	0	31	0	24	29	2	0	0	0.1956102227990291	1.3530932720187128	0.5378914891615046
10083	GX000-20-13937544	0	0	0	0	168	0	311	0	258	291	231	310	0	0	0	174	0	1	159	212	0	0	234	0	0	0	0	0	0	1	0	3	0	3	2	5	3	0	0	0	1	0	10	5	2	0	0	6	0	0	0	0.1728704575875385	2.9511111111111115	0.5629604766387374
10083	GX000-77-2463792	0	0	0	0	67	114	63	0	153	239	117	61	0	0	0	98	0	5	61	121	0	0	70	0	0	0	0	0	0	7	2	10	0	8	4	7	9	0	0	0	4	0	9	8	4	0	0	9	0	0	0	0.1800305183878831	0.5566033635676493	0.5596841778072421
10083	GX002-51-9932648	0	0	0	0	137	0	64	0	76	93	85	60	0	0	254	75	33	16	45	51	0	0	50	0	0	0	0	0	0	2	0	9	0	10	9	8	10	0	0	1	6	7	8	9	6	0	0	10	0	0	0	0.19349804675096444	1.4242507558578987	0.5971070590588726
10083	GX002-92-14096032	0	0	0	0	5	1	244	111	244	88	223	248	0	0	129	39	150	17	155	122	0	0	363	0	0	0	0	0	0	10	8	5	1	4	10	6	5	0	0	2	7	3	7	6	3	0	0	3	0	0	0	0.2299668407653505	1.857830215419501	0.7307101282432822
10083	GX031-59-12961673	0	0	0	0	20	45	392	0	288	205	247	389	0	0	0	0	0	79	194	229	0	0	412	140	0	0	0	0	0	8	6	2	0	2	5	3	1	0	0	0	0	0	6	3	1	0	0	1	1	0	0	0.18997139479455094	4.833402777777778	0.6230916806098128
10083	GX060-84-15916654	0	10	147	115	74	54	236	0	222	139	0	230	106	0	91	85	123	0	0	0	0	112	238	101	0	0	4	2	2	6	5	6	0	7	8	0	6	1	0	4	5	4	0	0	0	0	2	5	2	0	0	0.24902421875087005	2.426866496598639	0.8027567434777272
10083	GX061-58-11290106	0	9	148	118	126	110	266	0	242	150	375	263	88	0	62	122	121	0	0	0	0	113	283	85	0	0	5	1	1	3	3	4	0	5	6	1	4	2	0	5	3	5	0	0	0	0	1	4	3	0	0	0.268759842931908	5.0697222222222225	0.8797576599620116
