qid	docid	relevance	ranking_1	ranking_2	ranking_3	ranking_4	ranking_5	ranking_6	ranking_7	ranking_8	ranking_9	ranking_10	ranking_11	ranking_12	ranking_13	ranking_14	ranking_15	ranking_16	ranking_17	ranking_18	ranking_19	ranking_20	ranking_21	ranking_22	ranking_23	ranking_24	ranking_25
10108	GX148-28-2988278	0	0	0	0	0	0	0	0	406	412	0	0	0	0	395	0	0	0	0	0	1	0	0	0	0	0
10108	GX230-04-2866017	0	0	0	0	20	102	180	0	0	0	188	180	0	0	0	0	0	0	0	0	0	0	376	244	0	0
10108	GX246-05-5781015	0	0	132	0	0	0	41	0	36	56	79	41	0	0	265	208	212	127	108	98	0	280	19	0	0	0
10108	GX252-33-10692677	0	0	209	0	40	111	50	0	5	51	109	50	1	0	55	108	0	137	18	89	0	0	74	3	0	0
10129	GX002-00-12974316	1	94	15	20	0	0	13	0	26	10	17	26	0	0	8	1	42	8	238	11	0	41	10	0	0	0
10129	GX021-52-16527163	0	56	1	1	0	0	258	110	324	245	6	324	0	0	7	84	58	0	0	176	0	209	299	0	0	0
10129	GX023-40-11281261	0	1	2	43	0	0	0	102	0	357	109	0	0	0	2	0	88	0	0	205	0	299	0	0	0	0
10129	GX233-26-11314023	2	128	0	0	35	37	96	0	64	47	230	64	0	0	146	60	23	248	47	178	0	302	86	0	0	0
10129	GX241-82-7773430	2	93	0	0	52	30	110	0	79	57	247	79	0	0	140	129	97	280	4	146	0	296	85	0	0	0
10129	GX245-08-10870484	2	18	116	54	42	108	2	111	2	14	73	2	0	0	108	64	0	287	5	18	0	139	2	0	0	0
10129	GX256-01-5108816	0	67	71	25	170	0	16	0	31	52	39	31	0	0	61	112	4	303	0	14	0	111	18	0	0	0
10129	GX264-55-16328787	1	42	0	0	1	1	150	33	104	54	301	109	0	0	272	13	0	0	170	0	0	0	164	0	0	0
10140	GX000-04-15887496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	128	0	0	0	0	0	0
10140	GX009-85-4054530	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2
10140	GX025-82-5621608	0	0	0	0	0	0	23	0	80	97	191	41	0	0	0	0	0	0	0	0	0	0	31	0	0	0
10140	GX026-73-7762443	0	0	0	0	0	0	192	0	210	253	195	159	0	0	0	20	34	51	1	0	0	0	189	0	0	0
10140	GX032-61-9531167	0	0	0	0	0	0	1	0	12	15	113	2	0	0	0	0	0	0	0	0	0	149	2	0	0	0
10140	GX129-73-14780647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0
10140	GX250-72-11246937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0
10146	GX019-82-5794582	0	0	0	0	0	0	0	0	270	0	95	242	0	0	0	0	177	24	0	82	0	0	0	0	0	0
10146	GX019-82-15480504	0	0	0	0	0	0	0	0	255	0	104	319	0	0	0	0	176	23	156	56	0	0	0	0	0	0
10146	GX047-33-2413916	0	0	0	104	103	79	85	0	50	40	0	33	0	0	195	16	0	0	0	0	0	246	63	0	0	0
10146	GX055-26-4200160	0	0	0	0	0	0	0	0	96	187	0	103	0	0	0	0	0	0	0	0	0	198	325	0	0	0
10146	GX056-90-15339058	0	37	1	36	0	0	11	0	26	22	268	16	24	0	54	9	41	0	0	0	0	240	7	23	0	0
10146	GX064-62-13044383	0	0	116	18	67	92	17	0	4	8	187	4	0	0	43	1	0	0	0	0	0	22	13	0	0	0
10146	GX079-88-16517007	0	0	143	0	0	0	0	0	261	0	0	236	1	0	0	0	0	0	0	0	0	0	0	1	0	0
10146	GX235-65-16509029	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0
10154	GX009-37-12154006	0	0	0	0	146	0	104	0	48	84	224	46	0	0	0	192	20	0	0	0	0	0	72	0	0	0
10154	GX012-97-12302597	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
10154	GX016-16-16522092	0	0	0	0	103	0	273	0	147	205	44	147	0	0	0	185	0	27	47	28	0	0	208	0	0	0
10154	GX019-48-5619460	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	10	9
10154	GX019-58-14973193	0	0	0	206	0	0	1	0	1	1	1	1	136	0	34	155	48	34	73	1	0	148	1	101	0	0
10154	GX025-00-11432899	0	0	0	10	0	0	27	0	25	85	25	20	0	0	203	0	2	0	0	0	0	0	22	0	0	0
10154	GX044-95-0556430	0	0	25	21	0	0	8	0	32	72	289	24	0	0	67	284	43	0	0	0	0	0	17	0	0	0
10154	GX053-99-16003745	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	100	87
10154	GX069-42-1683454	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10154	GX084-96-1421461	0	44	31	0	0	0	0	0	0	0	216	0	2	0	52	0	0	0	0	0	0	0	0	0	0	0
10154	GX218-23-8622920	0	0	0	0	0	0	0	0	112	74	33	165	0	0	0	223	0	88	1	40	0	0	238	0	0	0
10154	GX226-22-9247695	0	0	0	0	0	0	0	0	334	257	0	342	0	0	0	0	0	0	0	0	1	0	0	0	0	0
10154	GX233-75-15579208	0	0	0	0	85	18	0	0	0	0	0	0	0	0	0	169	221	0	0	0	0	0	0	0	0	0
10154	GX243-77-14647202	0	102	8	0	0	0	0	0	0	0	0	0	0	1	47	0	0	0	0	0	0	0	0	0	1	1
10154	GX257-64-9314033	0	0	0	0	145	145	3	0	7	8	106	5	165	0	140	2	162	0	0	0	0	152	3	139	0	0
10154	GX271-63-10130995	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	90	78
10159	GX000-04-3450709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10159	GX001-45-10392986	0	1	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0
10159	GX006-32-6605130	0	0	0	77	0	0	0	0	330	0	115	331	0	0	174	237	32	0	0	77	0	88	0	0	0	0
10159	GX017-30-13598048	0	0	2	1	0	0	1	0	9	1	15	9	4	0	50	1	1	0	0	4	0	74	1	4	0	0
10159	GX060-03-14594642	0	0	116	54	0	0	0	0	0	0	0	0	36	0	341	0	50	0	0	0	0	0	0	0	0	0
10159	GX083-62-1258716	0	0	0	0	0	0	59	0	67	49	0	67	0	0	89	208	0	0	0	0	0	123	54	0	0	0
10159	GX205-79-5034428	0	0	0	0	0	0	92	0	144	108	40	144	0	0	16	134	0	0	0	29	0	1	94	0	0	0
10159	GX269-29-3322744	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10164	GX002-11-3663536	0	102	22	0	0	0	16	0	20	29	49	20	0	0	96	109	0	0	27	0	0	182	13	0	0	0
10164	GX005-23-5015301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
10164	GX029-28-14501842	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10164	GX036-34-4122418	0	0	0	0	130	0	58	0	56	156	260	56	0	0	0	0	0	60	0	76	0	173	53	0	0	0
10164	GX036-80-3831115	1	0	47	23	0	0	268	0	302	104	67	304	0	0	0	0	0	61	119	55	0	15	276	99	0	0
10164	GX046-14-10035814	2	114	68	0	0	0	3	0	3	2	65	3	0	0	72	1	0	0	0	0	0	0	3	10	0	0
10164	GX063-52-10751704	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	176	276	0	65	0	0	0	0
10164	GX072-11-11975421	0	0	0	0	0	0	285	0	339	0	111	361	0	0	0	0	82	0	0	185	0	209	292	0	0	0
10164	GX073-54-8247387	0	0	75	62	11	29	2	0	1	5	50	1	0	0	203	98	0	122	0	1	0	0	1	0	0	0
10164	GX081-51-8950756	1	0	0	154	17	33	13	0	5	4	174	5	0	0	261	4	1	127	0	3	0	0	5	0	0	0
10164	GX085-71-4070954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
10164	GX208-68-5999222	0	63	1	1	0	0	127	0	122	27	2	121	0	0	10	15	0	0	0	5	0	227	109	23	0	0
10164	GX228-32-0863974	0	0	0	0	4	2	0	0	185	340	0	171	0	0	0	0	0	176	0	0	0	0	0	0	0	0
10164	GX239-60-15032301	0	109	149	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
10164	GX244-80-3169340	1	0	3	3	0	0	182	0	187	166	19	182	0	0	0	0	0	205	120	14	0	8	171	0	0	0
10164	GX271-83-0957978	1	0	0	0	3	5	121	0	116	45	0	116	0	0	0	0	115	0	0	0	0	0	155	0	0	0
10173	GX003-95-1555806	0	0	189	0	0	0	349	0	349	349	356	399	0	0	1	1	290	26	113	363	0	0	275	135	0	0
10173	GX004-61-2586454	0	1	0	18	0	0	0	0	0	0	95	0	0	0	3	0	42	0	0	0	0	320	0	93	0	0
10173	GX005-85-9352588	2	44	128	191	47	47	19	0	19	19	137	4	123	0	284	8	113	31	6	55	0	219	7	278	0	0
10173	GX009-87-7259375	0	30	3	1	0	0	321	0	321	321	20	374	0	0	9	0	173	0	0	109	0	0	337	66	0	0
10173	GX021-53-9209144	0	203	35	52	0	0	352	0	352	352	379	403	0	0	359	0	0	0	0	277	0	0	352	0	0	0
10173	GX043-00-8881957	0	89	163	0	12	12	26	0	26	26	255	19	0	0	293	85	144	146	0	102	0	311	52	273	0	0
10173	GX050-85-2746308	0	23	0	17	0	0	368	0	368	368	3	0	0	0	5	0	48	0	0	328	0	0	369	0	2	0
10173	GX232-35-9545554	0	27	0	218	1	1	5	0	5	5	292	15	0	0	273	62	97	171	0	373	0	0	13	167	0	0
10178	GX000-30-10925946	0	0	0	0	0	0	360	0	444	432	0	447	0	0	0	248	0	1	195	267	16	0	436	0	0	0
10178	GX000-58-15627886	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
10178	GX003-13-2169733	0	0	101	127	0	0	86	0	221	158	100	221	122	0	78	303	112	14	118	170	0	22	124	112	0	0
10178	GX006-32-16482483	0	0	39	0	46	54	355	0	20	40	1	2	0	0	98	285	0	26	0	50	0	0	90	0	0	0
10178	GX007-00-14733587	0	0	0	0	0	0	53	0	179	116	0	180	0	0	178	102	0	32	0	330	0	0	50	163	0	0
10178	GX008-66-2843367	0	0	116	109	0	0	26	0	162	98	241	163	0	0	205	39	0	39	59	138	0	151	45	0	0	0
10178	GX011-26-2847155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	61	0	0	118	0	0	0	0	0	0
10178	GX011-96-14879276	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
10178	GX020-38-3460971	1	59	105	143	0	0	1	0	118	43	194	119	40	0	65	14	0	59	193	197	0	231	9	36	0	0
10178	GX022-77-14519801	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	93	95
10178	GX026-97-8435406	0	70	67	84	0	0	80	0	186	122	99	187	0	0	37	93	0	69	0	123	0	8	97	0	0	0
10178	GX030-14-13114464	0	0	5	34	124	154	372	0	43	49	105	44	0	0	57	0	32	0	0	36	0	0	117	0	0	0
10178	GX031-91-13841286	1	31	0	0	0	0	4	0	140	60	0	141	0	0	96	32	0	81	162	347	0	239	21	0	0	0
10178	GX033-50-13764019	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
10178	GX036-97-4301763	0	92	49	40	1	1	0	101	84	200	0	85	0	0	237	0	38	0	0	10	0	0	395	0	0	0
10178	GX038-98-13183264	0	95	9	36	20	20	0	0	65	75	0	66	0	0	311	0	160	0	0	13	0	0	205	42	0	0
10178	GX053-84-5936392	0	0	113	131	0	0	0	0	0	0	145	0	10	0	0	0	0	0	0	0	0	256	0	10	0	0
10178	GX069-59-5751299	0	0	0	0	0	0	0	0	0	0	3	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10178	GX226-39-6633659	0	0	0	62	0	0	110	0	211	161	68	212	0	0	102	33	64	0	0	114	0	2	143	0	0	0
10178	GX229-23-9085721	1	65	0	151	0	0	68	0	215	138	87	216	0	0	92	122	148	156	0	318	0	160	87	0	0	0
10178	GX231-66-4189329	0	4	0	2	5	5	185	0	3	3	4	4	0	0	5	34	2	0	0	3	0	5	11	0	0	0
10178	GX231-83-15831348	0	5	0	3	6	6	186	0	4	4	7	5	0	0	6	27	3	0	0	4	0	21	4	0	0	0
10178	GX232-76-12291280	0	0	0	0	33	35	337	0	13	14	70	14	0	0	0	297	146	175	0	102	0	0	60	0	0	0
10178	GX233-08-6411471	0	44	0	148	0	0	23	0	145	79	171	146	30	0	73	227	92	178	0	200	0	64	44	25	0	0
10178	GX233-25-13492206	0	106	0	30	117	147	357	0	34	45	54	35	0	0	44	0	29	0	0	31	0	0	94	0	0	0
10178	GX234-03-15872247	0	28	0	22	119	149	338	0	25	36	30	25	0	0	45	0	19	0	0	24	0	0	81	0	0	0
10178	GX234-58-5937864	0	0	0	0	12	12	160	0	1	1	21	1	0	0	115	294	0	0	0	39	0	0	3	0	0	0
10178	GX240-62-9832512	1	0	0	65	0	0	147	0	238	209	82	240	0	0	171	216	66	206	147	119	0	3	178	0	0	0
10178	GX244-16-7527285	0	6	0	18	181	0	0	0	69	90	135	70	0	0	8	0	11	0	0	35	0	0	219	0	0	0
10178	GX244-23-12424858	0	0	0	32	182	0	0	0	73	107	0	74	0	0	9	0	13	0	0	43	0	0	246	0	0	0
10178	GX256-27-14347537	0	0	0	0	0	0	399	0	0	0	0	0	1	0	0	208	0	0	179	0	0	0	0	0	0	0
10178	GX263-48-6611263	1	0	0	0	0	0	398	0	0	0	0	0	0	0	0	261	239	0	74	0	2	0	0	0	0	0
10197	GX002-80-3104818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	196	0	0	332	346	0	0	0
10197	GX010-87-14702853	1	0	0	0	0	0	108	0	108	47	1	106	0	0	7	73	0	0	83	6	0	15	88	0	0	0
10197	GX057-03-0983233	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	6
10197	GX063-44-6989547	0	48	45	113	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
10197	GX103-77-9540791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	92	0	0	0	0	0	0	0	12	12
10197	GX243-26-14691161	0	0	0	0	0	0	110	0	110	73	290	108	0	0	1	193	0	159	15	307	0	174	69	0	0	0
10197	GX264-54-5027968	0	0	0	0	79	125	66	0	66	1	259	64	0	0	0	9	39	208	0	243	0	0	80	0	0	0
10197	GX271-90-9256971	0	0	0	0	158	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10199	GX000-80-1441433	1	0	0	0	0	0	24	0	231	126	107	46	0	0	24	54	0	7	116	45	0	232	49	0	0	0
10199	GX002-38-12949114	1	0	102	5	0	0	46	0	17	11	24	7	0	0	9	17	4	20	1	7	0	8	0	0	0	0
10199	GX006-84-7974023	0	0	0	0	0	0	338	0	131	137	301	269	0	0	28	30	0	0	0	0	0	31	0	0	0	0
10199	GX017-47-5296673	1	0	0	60	0	0	109	0	96	158	23	34	109	0	11	194	83	75	127	11	0	1	0	125	0	0
10199	GX032-55-13354167	1	0	0	28	0	0	186	0	132	209	1	50	0	0	7	266	0	127	243	6	0	2	0	0	0	0
10199	GX032-77-4671304	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10199	GX054-39-2464026	0	89	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10199	GX092-00-16472315	1	0	0	0	0	0	210	0	9	42	133	127	0	0	210	0	105	175	103	141	0	108	0	128	0	0
10206	GX006-00-5738776	0	121	140	154	0	0	0	0	0	0	0	0	0	0	50	0	96	0	0	0	0	0	0	0	0	0
10206	GX060-27-16204134	0	0	0	0	0	0	366	0	0	0	0	364	0	0	347	0	0	0	0	0	0	1	341	0	0	0
10206	GX232-47-1836193	1	0	0	0	0	0	173	0	171	148	297	172	0	0	0	183	0	104	1	224	0	0	273	0	0	0
10206	GX239-65-13958956	0	0	0	0	0	0	0	0	0	0	0	0	0	1	103	0	0	0	0	0	0	0	0	0	1	1
10206	GX241-74-7767442	0	0	0	0	0	0	135	0	160	125	63	135	0	0	117	238	0	143	0	178	0	0	96	0	0	0
10206	GX255-80-2347956	0	90	30	40	0	0	0	0	0	0	0	0	0	0	271	0	190	0	0	0	0	0	0	0	0	0
10206	GX261-45-3818732	1	0	0	0	2	2	23	0	26	6	185	23	0	0	110	122	15	197	0	305	0	0	52	126	0	0
10206	GX263-99-0348927	0	0	0	0	122	133	3	0	3	5	81	3	0	0	207	66	64	217	0	27	0	0	5	0	0	0
10215	GX000-01-10866095	1	0	0	0	0	0	332	0	349	330	0	349	0	0	0	343	0	1	0	317	0	195	329	0	0	0
10215	GX000-04-3996743	1	0	0	0	0	0	273	0	297	273	346	297	134	0	280	191	137	2	0	132	0	39	288	206	0	0
10215	GX000-05-9596153	1	0	0	0	0	0	370	0	0	372	0	0	0	0	0	0	0	3	263	281	0	224	365	0	0	0
10215	GX003-60-14635656	0	211	0	0	122	134	46	0	43	46	243	43	0	0	332	56	16	14	173	44	0	188	65	198	0	0
10215	GX005-48-3257004	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
10215	GX009-55-4580798	0	27	4	1	0	0	306	0	328	306	22	328	8	0	5	269	7	0	0	58	0	48	318	9	0	0
10215	GX013-61-1558170	1	0	0	0	66	78	51	0	70	50	0	70	0	0	420	144	99	73	123	152	0	212	49	163	0	0
10215	GX014-64-15434518	2	0	0	0	21	22	11	0	12	12	0	12	0	0	0	30	0	82	55	100	0	231	18	0	0	0
10215	GX015-01-8226161	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0
10215	GX016-33-12514907	1	0	0	0	0	0	317	0	332	316	0	332	37	0	431	320	0	0	0	463	0	261	296	52	0	0
10215	GX025-98-7378997	0	21	138	149	0	0	0	0	0	0	1	0	0	0	147	0	73	0	0	324	0	0	0	40	0	0
10215	GX027-81-6022098	1	177	0	0	26	28	5	0	6	5	256	6	0	0	262	3	74	132	16	26	0	166	5	0	0	0
10215	GX027-95-4478226	0	6	153	161	0	0	0	0	0	0	14	0	0	0	167	0	175	0	0	0	0	0	0	153	0	0
10215	GX028-87-16106533	1	0	0	0	0	0	0	0	0	0	0	0	0	1	269	322	75	0	0	0	0	0	0	0	1	1
10215	GX033-32-9569359	0	46	23	24	0	0	0	0	0	0	109	0	0	0	24	0	0	0	0	441	0	0	0	0	0	0
10215	GX033-34-4501682	1	149	31	33	0	0	0	0	0	0	154	0	0	0	33	0	0	0	0	430	0	0	0	0	0	0
10215	GX034-46-12610504	1	67	79	81	0	0	0	0	0	0	80	0	0	0	81	0	0	0	0	387	0	0	0	0	0	0
10215	GX036-45-4956594	2	0	0	0	142	154	160	0	178	161	0	178	136	0	183	1	240	151	269	256	0	266	172	208	0	0
10215	GX039-35-15573866	1	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	2	0	0	218	0	0
10215	GX042-95-5801129	1	0	0	0	0	0	0	0	0	0	0	0	0	5	236	0	267	0	0	0	0	0	0	0	5	5
10215	GX053-63-4429146	2	229	0	0	0	0	194	0	212	196	0	212	71	0	2	7	160	182	271	233	0	226	180	101	0	0
10215	GX056-17-6965537	2	172	0	0	0	0	120	0	119	119	241	119	16	0	250	51	199	187	178	50	0	2	100	20	0	0
10215	GX063-25-14900249	2	170	0	0	0	0	177	0	188	177	303	188	1	0	303	74	196	202	214	140	0	9	186	1	0	0
10215	GX064-37-8883983	2	150	0	0	0	0	175	0	186	176	297	186	2	0	304	46	173	205	213	139	0	7	184	2	0	0
10215	GX225-76-16220036	0	0	0	0	0	0	0	0	0	0	236	0	0	0	294	0	290	0	0	2	0	0	0	0	0	0
10215	GX228-92-15787072	1	0	192	192	71	85	9	0	11	11	194	11	0	0	248	179	5	268	127	10	0	159	13	109	0	0
10215	GX229-64-9094797	0	171	0	0	32	32	14	0	10	14	301	10	0	0	328	24	27	272	228	47	0	208	17	0	0	0
10215	GX245-54-11123986	2	0	0	0	0	0	0	0	0	0	0	0	0	21	284	0	0	0	0	0	0	0	0	0	29	28
10215	GX248-15-1769296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	40
10215	GX250-29-2518118	2	0	0	0	14	12	213	0	237	207	0	237	0	0	0	198	293	298	229	0	0	0	214	0	0	0
10215	GX251-15-4320099	2	0	0	0	2	2	13	0	15	13	0	15	0	0	0	58	115	300	128	0	0	0	10	0	0	0
10220	GX000-39-15289946	2	42	2	1	202	0	28	105	19	21	8	16	0	0	1	1	0	4	124	6	0	0	19	0	0	0
10220	GX004-18-7818649	0	0	8	2	0	0	71	0	86	70	5	52	0	0	13	0	0	21	296	24	0	0	65	0	0	0
10220	GX024-61-9009199	0	0	147	175	83	0	44	0	59	136	92	53	0	0	299	45	9	59	261	79	0	0	39	0	0	0
10220	GX127-53-4542863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0
10220	GX131-60-6079807	0	108	7	5	147	0	32	0	27	65	16	28	0	0	15	195	0	233	248	3	0	3	28	1	0	0
10220	GX147-69-11012926	0	63	0	0	0	0	255	0	0	0	0	0	14	0	278	0	0	0	0	0	0	183	336	30	0	0
10220	GX226-05-6637871	0	0	0	0	0	0	213	0	215	250	119	200	0	0	0	0	0	248	2	183	0	0	200	0	0	0
10220	GX264-92-9107906	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	256	267	0	0	0	0	0	0	0	0	0
10222	GX001-27-14403650	0	1	66	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0
10222	GX004-90-12152394	0	15	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	277	0	0
10222	GX005-70-8007785	0	0	0	0	0	0	0	0	339	299	0	321	0	0	0	306	0	61	0	0	1	0	0	0	0	0
10222	GX019-21-12854747	0	0	72	117	0	0	245	0	91	159	81	90	0	0	139	229	68	0	0	125	0	65	213	221	0	0
10222	GX108-65-7392708	0	39	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0
10222	GX251-09-11649383	0	0	0	0	0	104	217	0	0	0	0	0	0	1	0	292	0	0	0	0	0	0	0	0	0	0
10222	GX253-83-15010547	0	0	0	97	0	0	0	0	0	0	121	0	0	0	166	0	0	0	0	0	0	0	0	0	1	1
10222	GX260-84-8916414	0	0	0	0	71	28	35	0	36	18	378	48	0	0	308	37	199	262	107	0	0	0	34	0	0	0
10242	GX000-35-13270995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	181	0	0	0	0	0	0	0
10242	GX047-83-9157954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0
10242	GX055-14-11573896	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
10242	GX072-59-8863639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0
10242	GX230-29-6693195	0	108	155	149	0	0	65	0	120	78	52	119	0	0	22	165	106	0	0	0	0	1	41	0	0	0
10242	GX231-59-2051573	0	0	23	10	0	0	90	0	50	91	8	48	0	0	27	0	0	0	0	3	0	0	63	0	0	0
10242	GX231-69-7573902	0	0	0	101	0	0	126	0	176	96	140	176	0	0	85	144	1	0	0	0	0	0	97	112	0	0
10242	GX231-69-7985969	0	0	110	49	0	0	121	0	82	137	21	81	0	0	37	0	0	0	0	14	0	0	98	0	0	0
10242	GX233-55-13636936	0	99	1	2	0	0	85	0	91	97	9	90	0	0	8	256	0	0	0	21	0	0	76	0	0	0
10242	GX244-46-12645721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0
10242	GX244-93-16404189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	3	0	0	0	0	0	0	0
10242	GX250-22-15723201	0	0	0	0	132	95	19	0	145	59	78	145	0	0	34	4	0	94	104	0	0	0	21	0	0	0
10242	GX255-78-5848552	0	0	90	80	0	0	108	0	68	123	30	66	0	0	18	0	0	0	0	12	0	0	83	0	0	0
10242	GX264-86-6967007	0	0	0	0	152	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10242	GX268-89-5735735	0	0	143	70	0	0	92	0	104	48	214	103	0	0	174	190	0	0	0	80	0	0	90	0	0	0
10255	GX005-17-2882028	0	0	0	0	0	0	0	0	352	134	0	0	0	0	0	0	0	0	0	0	1	121	0	0	0	0
10255	GX007-15-8667386	0	0	0	0	0	0	0	0	55	219	8	64	0	0	0	0	0	8	56	18	0	0	171	0	0	0
10255	GX041-72-11675246	0	0	0	0	0	0	29	0	245	300	0	69	0	0	233	163	0	0	0	0	0	0	26	0	0	0
10255	GX218-63-6570134	0	0	0	199	0	0	0	0	0	0	130	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
10255	GX230-41-14175862	0	0	0	0	0	0	0	0	81	264	0	0	0	0	219	0	0	0	0	0	0	195	0	0	0	0
10255	GX244-61-2754122	0	127	0	173	0	0	21	0	227	66	0	77	0	0	0	118	34	0	0	0	0	0	22	0	0	0
10255	GX259-74-0210073	0	0	0	0	123	63	14	0	24	31	15	5	0	0	0	1	0	123	109	72	0	0	17	0	0	0
10255	GX267-75-9267300	0	0	0	0	151	154	19	0	31	13	11	6	0	0	0	0	0	145	1	42	0	0	19	0	0	0
10258	GX001-57-10486467	0	15	87	178	0	0	182	0	0	0	0	233	0	0	0	0	0	0	0	0	0	180	171	0	0	0
10258	GX003-22-6637647	2	0	0	0	0	0	0	0	0	355	0	0	1	0	42	200	0	0	0	0	0	0	0	10	0	0
10258	GX005-21-3275422	2	0	0	0	0	0	283	0	49	23	0	335	2	0	10	5	293	0	0	0	0	226	301	17	0	0
10258	GX007-32-11948284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	206	0	0	0	0	0	0
10258	GX022-98-13407396	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10258	GX029-39-0295311	2	0	0	0	0	0	198	0	17	8	0	227	0	0	1	2	275	0	0	0	0	130	233	0	0	0
10258	GX072-07-0616986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
10258	GX170-86-11207420	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10258	GX229-20-5050470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0
10258	GX234-26-7878939	0	0	0	0	0	0	67	0	120	170	108	2	0	0	271	214	0	0	0	0	0	108	0	0	0	0
10258	GX240-73-3374556	0	0	0	0	18	37	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0
